id,official_name,alias_name,total_leaf_node
13012053,สำนักงานยุติธรรมจังหวัดประจวบคีรีขันธ์,,0
13012054,สำนักงานยุติธรรมจังหวัดปราจีนบุรี,,0
13012055,สำนักงานยุติธรรมจังหวัดปัตตานี,,0
13012056,สำนักงานยุติธรรมจังหวัดพระนครศรีอยุธยา,,0
13012057,สำนักงานยุติธรรมจังหวัดพะเยา,,0
13012058,สำนักงานยุติธรรมจังหวัดพังงา,,0
13012059,สำนักงานยุติธรรมจังหวัดพัทลุง,,0
13012060,สำนักงานยุติธรรมจังหวัดพิจิตร,,0
13012061,สำนักงานยุติธรรมจังหวัดพิษณุโลก,,0
13012062,สำนักงานยุติธรรมจังหวัดภูเก็ต,,0
13012063,สำนักงานยุติธรรมจังหวัดมหาสารคาม,,0
13012064,สำนักงานยุติธรรมจังหวัดมุกดาหาร,,0
13012065,สำนักงานยุติธรรมจังหวัดยะลา,,0
13012066,สำนักงานยุติธรรมจังหวัดยะลา สาขาเบตง,,0
13012067,สำนักงานยุติธรรมจังหวัดยโสธร,,0
13012068,สำนักงานยุติธรรมจังหวัดระนอง,,0
13012069,สำนักงานยุติธรรมจังหวัดระยอง,,0
13012070,สำนักงานยุติธรรมจังหวัดราชบุรี,,0
13012071,สำนักงานยุติธรรมจังหวัดร้อยเอ็ด,,0
13012072,สำนักงานยุติธรรมจังหวัดลพบุรี,,0
13012073,สำนักงานยุติธรรมจังหวัดลำปาง,,0
13012074,สำนักงานยุติธรรมจังหวัดลำพูน,,0
13012075,สำนักงานยุติธรรมจังหวัดศรีสะเกษ,,0
13012076,สำนักงานยุติธรรมจังหวัดสกลนคร,,0
13012077,สำนักงานยุติธรรมจังหวัดสงขลา,,0
13012078,สำนักงานยุติธรรมจังหวัดสตูล,,0
13012079,สำนักงานยุติธรรมจังหวัดสมุทรปราการ,,0
